timestamp,event_duration_s,peak_order,peak_feedback,max_error,rms_error,mean_stress,avg_weight,is_loaded
2026-02-24 18:50:42,ARMGC_246,82.88,5999,6088,5947,1100.87,221.71,23724.65,2.0,0
2026-02-24 18:50:46,3.38,199,272,117,43.88,32.52,2.0,0
2026-02-24 18:50:46,ARMGC_246,3.38,199,267,115,39.73,30.27,107.93,2.0,0
2026-02-24 18:50:52,ARMGC_212,22.63,3002,3132,2949,672.47,191.58,5879.82,-2.3,0
2026-02-24 18:51:14,ARMGC_212,21.51,199,257,133,25.13,16.46,762.93,-1.9,0
2026-02-24 18:56:37,ARMGC_212,43.87,2675,1191,2729,361.16,72.53,3388.19,-1.4,0
2026-02-24 18:56:52,ARMGC_212,15.0,199,319,118,26.83,14.83,403.5,-1.0,0
2026-02-24 18:57:05,ARMGC_246,78.62,5999,6206,6013,1246.3,302.1,25670.72,1.6,0
2026-02-24 18:57:05,78.64,5999,6206,6013,1265.06,307.37,1.6,0
2026-02-24 18:57:16,2.48,199,247,148,84.38,63.94,1.5,0
2026-02-24 18:57:16,ARMGC_246,2.48,199,247,148,78.37,58.58,227.37,1.5,0
2026-02-24 19:00:54,ARMGC_246,54.3,5999,6218,6018,1524.95,411.32,21984.81,1.5,0
2026-02-24 19:00:54,54.27,5999,6199,6013,1529.85,413.04,1.5,0
2026-02-24 19:01:23,26.02,5999,6088,2867,704.04,237.29,2.2,0
2026-02-24 19:01:23,ARMGC_246,26.03,5999,6088,2867,680.45,230.16,10376.8,2.2,0
2026-02-24 19:03:47,21.59,5999,6241,6013,2238.47,727.57,1.0,0
2026-02-24 19:03:47,ARMGC_246,21.9,5999,6241,6012,2293.93,748.59,12697.74,1.0,0
2026-02-24 19:04:10,ARMGC_246,12.33,3021,2901,2930,929.71,368.73,5667.63,0.5,0
2026-02-24 19:04:13,15.56,2981,2841,2967,846.42,307.2,0.4,0
2026-02-24 19:04:13,ARMGC_246,3.21,199,324,190,71.97,52.49,193.43,0.3,0
2026-02-24 19:05:32,ARMGC_246,9.62,5999,5838,5999,3565.35,1676.87,35222.74,46.0,0
2026-02-24 19:05:32,9.63,5999,5827,5999,3615.83,1712.07,46.0,0
2026-02-24 19:05:51,ARMGC_246,15.56,4135,3984,2347,676.0,265.38,20679.41,45.7,0
2026-02-24 19:05:54,ARMGC_246,2.79,199,322,150,72.12,58.63,703.86,46.2,0
2026-02-24 19:06:56,13.04,5999,5623,5970,2887.17,1154.54,0.8,0
2026-02-24 19:06:56,ARMGC_246,13.05,5999,5628,5966,2827.69,1119.91,9767.19,0.8,0
2026-02-24 19:07:19,12.77,3153,2868,3153,1116.35,431.06,-0.0,0
2026-02-24 19:07:19,ARMGC_246,12.74,3153,2854,3150,1070.22,412.65,5376.78,-0.0,0
2026-02-24 19:07:24,3.71,199,217,140,65.35,44.41,-0.2,0
2026-02-24 19:07:24,ARMGC_246,3.82,199,219,140,63.0,43.01,143.6,-0.3,0
2026-02-24 19:07:30,ARMGC_212,106.7,10000,10112,10042,2203.81,533.85,60927.26,-2.0,0
2026-02-24 19:08:50,9.32,5999,5801,5999,3571.45,1692.95,45.0,0
2026-02-24 19:08:50,ARMGC_246,9.12,5999,5819,5977,3437.01,1606.69,34550.74,45.0,0
2026-02-24 19:09:09,ARMGC_246,15.67,4150,3980,2365,685.41,266.05,19626.38,45.2,0
2026-02-24 19:09:09,15.67,4150,3980,2437,713.97,275.29,45.1,0
2026-02-24 19:09:12,2.78,199,324,138,72.33,59.56,45.2,0
2026-02-24 19:09:12,ARMGC_246,2.78,199,318,138,66.87,55.09,661.78,45.2,0
2026-02-24 19:10:00,ARMGC_246,13.34,5999,5625,5989,2928.23,1170.43,9948.71,-0.5,0
2026-02-24 19:10:22,ARMGC_246,12.74,3162,2861,3162,1092.97,420.67,5373.9,-0.4,0
2026-02-24 19:10:27,3.79,199,222,147,69.52,46.66,0.0,0
2026-02-24 19:10:27,ARMGC_246,3.81,199,222,147,66.72,44.8,161.42,0.0,0
2026-02-24 19:11:41,ARMGC_246,8.91,5999,6216,5973,3524.08,1669.52,35507.38,47.1,0
2026-02-24 19:11:41,9.11,5999,6210,6005,3629.15,1733.89,47.1,0
2026-02-24 19:12:11,ARMGC_246,26.83,5999,6043,2798,658.27,223.82,30836.61,46.9,0
2026-02-24 19:12:11,26.82,5999,6058,2846,672.8,225.87,46.9,0
2026-02-24 19:13:28,21.7,5999,6192,6005,2276.5,734.58,1.5,0
2026-02-24 19:13:28,ARMGC_246,21.7,5999,6192,6005,2233.43,716.84,12691.88,1.5,0
2026-02-24 19:13:50,ARMGC_246,12.44,3027,2875,2913,934.76,365.24,5958.48,1.5,0
2026-02-24 19:13:54,3.2,199,322,171,71.76,52.83,1.4,0
2026-02-24 19:13:54,ARMGC_246,3.21,199,322,171,69.68,51.01,181.24,1.4,0
2026-02-24 19:14:57,ARMGC_246,9.11,5999,6296,5999,3568.91,1694.21,35809.83,46.7,0
2026-02-24 19:14:57,9.22,5999,6281,5999,3628.93,1735.66,46.7,0
2026-02-24 19:15:27,26.61,5999,6076,2838,669.06,226.25,46.2,0
2026-02-24 19:15:27,ARMGC_246,26.72,5999,6076,2808,648.2,220.68,29539.54,46.2,0
2026-02-24 19:15:59,ARMGC_212,46.35,5357,5337,5355,1356.71,317.87,17862.55,-1.3,0
2026-02-24 19:16:28,21.59,5999,6192,6009,2232.27,716.72,-0.2,0
2026-02-24 19:16:28,ARMGC_246,21.59,5999,6185,6006,2193.7,699.7,12193.72,-0.2,0
2026-02-24 19:16:50,ARMGC_246,12.75,3167,2896,3167,1084.77,420.36,5687.49,-0.3,0
2026-02-24 19:16:51,12.84,3167,2853,3167,1123.57,430.74,-0.3,0
2026-02-24 19:16:54,ARMGC_246,3.2,199,346,199,78.3,56.88,267.81,-0.4,0
2026-02-24 19:16:54,3.18,199,339,182,75.29,56.16,-0.4,0
2026-02-24 19:18:16,8.72,5999,6262,5958,3522.6,1684.39,45.0,0
2026-02-24 19:18:16,ARMGC_246,9.21,5999,6267,5999,3626.88,1734.0,33801.9,45.0,0
2026-02-24 19:18:46,ARMGC_246,26.62,5999,6101,2872,679.07,228.88,31718.11,43.9,0
2026-02-24 19:18:46,26.72,5999,6109,2886,708.12,238.74,43.9,0
2026-02-24 19:21:24,ARMGC_212,114.23,10000,10131,10000,1959.76,382.25,46080.12,0.4,0
2026-02-24 19:25:13,77.03,5999,6251,5934,1177.53,245.72,-0.5,0
2026-02-24 19:25:13,ARMGC_246,77.04,5999,6251,5934,1157.76,240.49,20596.31,-0.5,0
2026-02-24 19:27:49,34.16,5999,6237,5992,1810.21,513.47,-1.0,0
2026-02-24 19:27:49,ARMGC_246,34.16,5999,6237,5970,1780.6,502.17,13492.13,-1.0,0
2026-02-24 19:28:42,ARMGC_212,154.37,10000,10243,9798,1749.8,369.77,65770.21,-1.0,0
2026-02-24 19:33:45,ARMGC_246,42.01,5999,6245,6036,1590.48,411.24,18020.65,1.9,0
2026-02-24 19:33:45,42.03,5999,6245,6036,1617.93,419.81,1.9,0
2026-02-24 19:34:15,ARMGC_212,69.12,8883,8607,8887,2083.09,440.9,32106.1,-1.4,0
2026-02-24 19:34:18,ARMGC_212,2.83,199,244,90,44.36,36.41,129.59,-1.2,0
2026-02-24 19:36:42,ARMGC_212,22.5,7336,7132,7233,2826.16,929.91,17384.01,-0.9,0
2026-02-24 19:36:57,91.1,5999,6145,5999,1132.52,214.48,1.8,0
2026-02-24 19:36:57,ARMGC_246,91.13,5999,6146,5968,1109.78,209.63,26004.09,1.8,0
2026-02-24 19:37:20,12.35,2998,2913,2958,954.05,374.15,1.5,0
2026-02-24 19:37:20,ARMGC_246,12.87,3178,2888,3178,1070.7,411.9,5545.41,1.5,0
2026-02-24 19:37:24,ARMGC_246,3.77,199,313,131,51.39,37.77,143.28,1.3,0
2026-02-24 19:37:24,3.88,199,311,126,53.75,38.82,1.3,0
2026-02-24 19:37:41,ARMGC_212,44.14,5792,5662,5759,1224.73,271.92,14950.84,-0.9,0
2026-02-24 19:37:44,ARMGC_212,2.78,199,228,76,41.5,35.67,130.84,-0.8,0
2026-02-24 19:38:48,ARMGC_246,8.82,5999,6210,5982,3502.11,1656.57,33436.07,47.1,0
2026-02-24 19:38:48,8.91,5999,6199,5987,3561.99,1691.95,47.1,0
2026-02-24 19:39:17,26.43,5999,6041,2857,661.58,220.08,47.1,0
2026-02-24 19:39:17,ARMGC_246,26.53,5999,6031,2859,656.08,217.16,27051.63,47.1,0
2026-02-24 19:40:21,ARMGC_246,21.69,5999,6188,6016,2264.07,729.19,13246.41,2.1,0
2026-02-24 19:40:21,21.69,5999,6188,6016,2300.22,745.8,2.1,0
2026-02-24 19:40:47,ARMGC_246,15.66,3193,3063,3117,895.52,324.13,6834.76,2.2,0
2026-02-24 19:40:47,15.67,3193,3063,3151,930.03,336.11,2.2,0
2026-02-24 19:41:06,ARMGC_212,55.46,5012,4909,5016,1149.88,244.46,12965.72,-0.4,0
2026-02-24 19:41:50,9.03,5999,6230,5989,3643.36,1746.7,44.6,0
2026-02-24 19:41:50,ARMGC_246,9.03,5999,6230,5987,3588.29,1706.67,33608.47,44.6,0
2026-02-24 19:42:20,26.53,5999,5992,2834,660.69,222.26,44.6,0
2026-02-24 19:42:20,ARMGC_246,26.53,5999,5992,2834,637.29,215.65,27696.82,44.6,0
2026-02-24 19:44:38,ARMGC_246,100.77,5999,6222,5943,1030.67,210.96,25801.97,0.2,0
2026-02-24 19:44:38,100.88,5999,6218,5949,1058.23,216.13,0.2,0
2026-02-24 19:45:17,ARMGC_212,51.78,5359,5343,5423,1320.8,294.24,13230.07,-1.0,0
2026-02-24 19:46:55,22.49,5448,5086,5448,1951.91,627.58,1.5,0
2026-02-24 19:46:55,ARMGC_246,22.49,5448,5066,5448,1905.34,608.3,10815.73,1.5,0
2026-02-24 19:46:59,2.58,199,251,68,36.98,29.58,1.4,0
2026-02-24 19:46:59,ARMGC_246,2.58,199,242,65,34.01,27.44,80.59,1.4,0
2026-02-24 19:50:04,74.51,5999,6095,5999,1256.97,265.96,1.8,0
2026-02-24 19:50:04,ARMGC_246,74.33,5999,6077,5983,1198.7,251.06,20601.44,1.8,0
2026-02-24 19:50:07,3.28,199,289,154,61.43,47.49,1.8,0
2026-02-24 19:50:07,ARMGC_246,3.28,199,288,154,60.15,46.46,174.72,1.8,0
2026-02-24 19:51:14,ARMGC_212,54.78,6562,6424,6562,1614.95,358.38,16287.53,-1.2,0
2026-02-24 19:52:29,ARMGC_246,30.67,5999,6099,5999,1939.66,540.95,13081.58,0.8,0
2026-02-24 19:52:29,30.36,5999,6132,5962,1867.19,517.38,0.8,0
2026-02-24 19:52:52,12.86,3187,2905,3187,1146.27,437.8,0.6,0
2026-02-24 19:52:52,ARMGC_246,12.42,3112,2922,3023,962.79,371.56,6051.26,0.6,0
2026-02-24 19:52:55,ARMGC_246,3.28,199,268,150,49.75,37.75,199.45,0.5,0
2026-02-24 19:52:55,3.29,199,276,153,53.05,38.76,0.5,0
2026-02-24 19:54:26,8.62,5999,6173,5966,3522.97,1673.95,44.2,0
2026-02-24 19:54:26,ARMGC_246,9.11,5999,6166,6004,3623.98,1723.25,30586.17,44.4,0
2026-02-24 19:55:02,32.86,5999,6193,2871,626.14,188.65,44.4,0
2026-02-24 19:55:02,ARMGC_246,32.86,5999,6201,2857,594.27,182.46,29062.78,44.4,0
2026-02-24 19:55:05,2.68,199,304,145,74.82,57.77,44.6,0
2026-02-24 19:55:05,ARMGC_246,2.68,199,302,140,68.02,54.73,560.8,44.6,0
2026-02-24 19:57:06,ARMGC_246,60.23,5999,6187,6027,1320.75,297.44,19486.87,1.3,0
2026-02-24 19:58:58,ARMGC_212,86.41,10000,10195,10106,2217.68,448.03,37359.56,-0.6,0
2026-02-24 19:59:02,ARMGC_212,4.12,199,236,82,36.79,29.72,183.02,-1.4,0
2026-02-24 19:59:55,ARMGC_246,41.61,5999,6218,5987,1618.61,417.93,15580.65,1.2,0
2026-02-24 19:59:55,41.71,5999,6228,5985,1655.09,428.55,1.2,0
2026-02-24 20:02:04,ARMGC_212,20.75,10000,10098,9971,2818.17,1072.29,19647.31,0.5,0
2026-02-24 20:02:58,47.77,5999,6112,5898,1481.84,344.59,1.8,0
2026-02-24 20:02:58,ARMGC_246,47.76,5999,6112,5842,1431.56,328.89,16754.11,1.8,0
2026-02-24 20:03:21,ARMGC_246,12.95,3215,2940,3213,1143.71,433.82,6145.16,0.6,0
2026-02-24 20:03:24,15.85,3214,2950,3175,923.59,324.37,0.5,0
2026-02-24 20:03:24,ARMGC_246,3.28,199,338,200,77.77,57.51,317.38,0.2,0
2026-02-24 20:04:37,ARMGC_246,8.71,5999,6109,5968,3536.03,1674.3,29905.86,43.1,0
2026-02-24 20:04:37,8.82,5999,6109,5987,3608.9,1721.07,43.1,0
2026-02-24 20:04:40,ARMGC_212,132.75,8270,7963,8236,1240.94,213.12,35765.12,-0.7,0
2026-02-24 20:05:13,32.85,5999,6224,2865,623.43,189.4,42.8,0
2026-02-24 20:05:13,ARMGC_246,32.96,5999,6199,2881,620.68,186.99,25991.11,42.8,0
2026-02-24 20:05:16,2.98,199,299,146,71.67,55.65,42.5,0
2026-02-24 20:05:16,ARMGC_246,3.0,199,299,137,65.59,51.26,575.12,42.5,0
2026-02-24 20:06:37,30.44,5999,6089,5999,1984.03,556.37,-0.2,0
2026-02-24 20:06:37,ARMGC_246,30.44,5999,6066,5973,1953.73,544.14,13860.13,-0.2,0
2026-02-24 20:06:49,ARMGC_212,31.6,999,1021,946,201.61,61.95,2652.05,-0.7,0
2026-02-24 20:07:00,12.84,3199,3031,3199,1162.23,450.8,-0.6,0
2026-02-24 20:07:00,ARMGC_246,12.84,3199,3031,3195,1097.94,424.3,5725.74,-0.6,0
2026-02-24 20:07:03,3.47,199,333,175,70.01,53.61,-1.0,0
2026-02-24 20:07:03,ARMGC_246,3.47,199,316,176,65.2,47.56,237.56,-1.0,0
2026-02-24 20:07:11,ARMGC_212,21.44,199,306,147,30.64,24.79,1389.04,-1.1,0
2026-02-24 20:08:24,ARMGC_246,8.61,5999,6152,5963,3444.16,1619.19,31326.98,47.2,0
2026-02-24 20:08:24,8.71,5999,6152,5959,3536.14,1679.42,47.3,0
2026-02-24 20:09:00,32.76,5999,6189,2857,609.98,184.79,47.0,0
2026-02-24 20:09:02,2.68,199,297,148,73.14,57.63,47.1,0
2026-02-24 20:09:02,ARMGC_246,35.59,5999,6177,2848,572.56,171.09,28241.59,47.0,0
2026-02-24 20:10:18,30.35,5999,6062,5979,1940.35,543.22,0.7,0
2026-02-24 20:10:18,ARMGC_246,30.35,5999,6049,5965,1891.11,524.38,13631.49,0.7,0
2026-02-24 20:10:41,12.35,3039,2979,3011,987.53,388.85,0.5,0
2026-02-24 20:10:41,ARMGC_246,12.35,3028,2989,2955,937.44,369.41,5630.29,0.5,0
2026-02-24 20:10:45,3.5,199,304,162,63.17,45.95,0.3,0
2026-02-24 20:10:45,ARMGC_246,3.5,199,308,177,65.46,46.74,239.51,0.3,0
2026-02-24 20:11:53,8.61,5999,6185,5964,3518.7,1673.53,44.8,0
2026-02-24 20:11:53,ARMGC_246,9.11,5999,6193,5970,3603.39,1712.42,31622.4,44.7,0
2026-02-24 20:12:29,32.85,5999,6195,2858,613.38,187.1,44.8,0
2026-02-24 20:12:29,ARMGC_246,32.76,5999,6185,2858,575.58,176.76,26691.26,44.8,0
2026-02-24 20:12:32,2.67,199,281,122,58.24,47.77,45.0,0
2026-02-24 20:12:32,ARMGC_246,2.69,199,281,122,55.86,45.91,630.29,45.0,0
2026-02-24 20:13:43,ARMGC_246,30.54,5999,6041,5999,1944.21,545.55,13995.38,0.9,0
2026-02-24 20:13:43,30.55,5999,6041,5999,1974.6,556.95,0.9,0
2026-02-24 20:14:09,ARMGC_246,14.96,3101,3045,3023,882.69,326.24,6329.81,1.0,0
2026-02-24 20:14:09,15.05,3103,3057,3043,927.24,341.6,1.0,0
2026-02-24 20:14:43,ARMGC_212,36.1,4640,4654,4653,1260.99,312.36,14413.81,-2.3,0
2026-02-24 20:14:46,ARMGC_212,2.59,199,234,120,51.53,41.71,145.79,-2.4,0
2026-02-24 20:15:22,8.72,5999,6239,6005,3606.78,1735.33,44.3,0
2026-02-24 20:15:22,ARMGC_246,9.12,5999,6228,5999,3680.77,1768.91,32604.65,44.3,0
2026-02-24 20:15:58,33.08,5999,6111,2825,603.65,184.03,45.1,0
2026-02-24 20:15:58,ARMGC_246,33.08,5999,6111,2808,583.22,178.87,27588.61,45.1,0
2026-02-24 20:16:01,ARMGC_246,3.08,199,303,135,65.33,50.89,726.48,44.6,0
2026-02-24 20:17:11,ARMGC_246,30.36,5999,6080,5976,1930.12,540.84,13664.03,-1.5,0
2026-02-24 20:17:11,30.47,5999,6080,5999,1961.14,551.28,-1.5,0
2026-02-24 20:17:33,12.33,3046,3028,2991,975.95,383.45,-1.5,0
2026-02-24 20:17:33,ARMGC_246,12.53,3137,3038,3003,975.84,378.84,5674.92,-1.5,0
2026-02-24 20:17:37,3.29,199,320,195,77.96,55.84,-1.9,0
2026-02-24 20:17:37,ARMGC_246,3.28,199,336,177,69.67,53.32,276.73,-1.9,0
2026-02-24 20:18:41,8.81,5999,6216,5999,3622.75,1742.86,44.2,0
2026-02-24 20:18:41,ARMGC_246,8.81,5999,6226,5971,3549.13,1691.15,32730.28,44.2,0
2026-02-24 20:19:17,ARMGC_246,32.75,5999,6199,2876,594.03,180.69,27941.12,43.4,0
2026-02-24 20:19:19,ARMGC_246,2.69,199,300,162,73.65,57.04,344.21,43.1,0
2026-02-24 20:19:19,35.58,5999,6213,2878,596.67,178.39,43.4,0
2026-02-24 20:20:53,ARMGC_246,33.56,5999,6198,6046,1797.25,502.12,13823.56,0.6,0
2026-02-24 20:20:53,33.87,5999,6198,6064,1902.09,539.32,0.6,0
2026-02-24 20:23:28,ARMGC_212,32.2,3277,3245,3211,889.49,264.7,9949.28,-0.1,0
2026-02-24 20:23:33,ARMGC_212,4.19,199,243,68,31.76,26.12,161.34,-0.3,0
2026-02-24 20:24:03,ARMGC_246,57.61,5999,6251,6105,1446.96,333.87,20685.95,1.2,0
2026-02-24 20:24:03,57.41,5999,6251,6044,1424.59,327.52,1.2,0
2026-02-24 20:24:06,2.57,199,316,174,82.08,60.47,1.2,0
2026-02-24 20:24:06,ARMGC_246,2.58,199,318,174,77.58,57.08,140.41,1.2,0
2026-02-24 20:27:32,ARMGC_212,25.28,3282,3335,3272,978.91,274.46,13969.71,-0.1,0
2026-02-24 20:27:36,ARMGC_212,3.55,199,274,62,32.02,29.51,229.6,-0.3,0
2026-02-24 20:31:22,ARMGC_212,2.8,7608,1007,7607,7088.2,4162.34,42683.81,263.9,0
2026-02-24 20:31:34,ARMGC_212,3.2,7608,2867,7621,6365.57,3792.34,168354.1,261.1,0
2026-02-24 20:31:58,ARMGC_212,12.75,1756,1864,1713,558.59,215.55,104868.61,262.9,0
2026-02-24 20:32:02,ARMGC_212,3.4,199,227,78,40.6,31.16,2744.05,262.4,0
2026-02-24 20:39:28,65.98,5999,6110,6039,1674.91,476.17,2.0,0
2026-02-24 20:39:28,ARMGC_246,65.84,5999,6122,5963,1625.27,459.36,28432.15,2.0,0
2026-02-24 20:39:32,ARMGC_246,3.18,199,278,176,60.94,42.91,217.02,2.0,0
2026-02-24 20:39:32,3.27,199,290,164,57.28,41.6,2.0,0
2026-02-24 20:40:35,ARMGC_212,77.55,9473,9232,9524,2079.88,429.9,49238.6,-1.6,0
2026-02-24 20:40:39,ARMGC_212,2.68,199,225,142,74.89,53.06,142.73,-1.3,0
2026-02-24 20:47:06,99.96,5999,6223,6030,1257.86,259.13,2.4,0
2026-02-24 20:47:06,ARMGC_246,100.33,5999,6239,6031,1281.58,264.1,25450.07,2.4,0
2026-02-24 20:47:41,ARMGC_212,61.64,7009,6582,6859,1129.51,250.64,15135.65,-0.8,0
2026-02-24 20:47:45,28.46,999,1093,999,218.61,65.39,2.6,0
2026-02-24 20:47:45,ARMGC_246,28.46,999,1090,999,209.94,63.16,2346.63,2.6,0
2026-02-24 20:47:49,ARMGC_246,3.59,199,214,133,48.28,32.63,121.33,2.4,0
2026-02-24 20:47:49,3.59,199,214,133,49.83,33.87,2.4,0
2026-02-24 20:49:31,8.01,5999,6047,5999,3243.09,1522.44,0.8,0
2026-02-24 20:49:31,ARMGC_246,8.01,5999,6047,5999,3173.9,1479.1,9051.45,0.8,0
2026-02-24 20:51:02,87.28,5999,6049,2732,358.32,92.52,1.5,0
2026-02-24 20:51:02,ARMGC_246,87.32,5999,6064,2744,344.15,90.59,17742.57,1.5,0
2026-02-24 20:52:44,ARMGC_212,38.78,5011,4943,5011,1342.38,319.83,11323.53,-0.0,0
2026-02-24 20:52:48,ARMGC_212,3.1,199,283,112,51.32,42.95,243.62,0.2,0
2026-02-24 20:59:25,ARMGC_212,29.56,3791,3812,3865,1045.53,272.6,9537.23,-3.6,0
2026-02-24 20:59:29,ARMGC_212,3.48,199,232,53,29.13,26.19,154.53,-3.5,0
2026-02-24 21:06:19,ARMGC_212,101.38,10000,9590,9960,1990.79,364.61,29923.23,0.0,0
2026-02-24 21:11:30,ARMGC_212,74.04,9280,9075,9280,2159.9,446.81,32681.58,-1.1,0
2026-02-24 21:13:31,ARMGC_212,63.28,7797,7717,7740,1818.56,417.79,26246.54,-1.0,0
2026-02-24 21:13:34,ARMGC_212,2.81,199,308,101,46.15,39.29,123.16,-1.2,0
2026-02-24 21:18:30,ARMGC_212,62.42,7808,7561,7808,1876.0,423.65,23292.93,-2.3,0
2026-02-24 21:18:32,ARMGC_212,2.2,199,222,75,29.99,22.61,49.14,-1.8,0
2026-02-24 21:21:10,ARMGC_212,70.02,8256,8042,8256,1971.71,457.07,25540.3,-1.4,0
2026-02-24 21:28:08,ARMGC_212,94.32,5677,5615,5747,1149.53,229.29,20546.83,-0.8,0
2026-02-24 21:29:25,ARMGC_212,66.26,6795,6665,4986,895.01,201.17,16936.89,0.2,0
2026-02-24 21:31:43,ARMGC_212,22.27,2681,2724,2680,837.3,256.95,5542.26,-2.4,0
2026-02-24 21:32:25,ARMGC_246,68.49,5999,6218,5954,1231.04,264.98,20951.96,2.1,0
2026-02-24 21:32:25,68.58,5999,6217,5963,1266.58,274.76,2.1,0
2026-02-24 21:39:54,ARMGC_212,32.77,4209,4183,4105,1130.84,287.08,9068.37,-3.0,0
2026-02-24 21:39:58,ARMGC_212,3.49,199,234,80,25.52,26.43,191.43,-3.7,0
2026-02-24 21:43:40,ARMGC_212,42.41,5359,5167,5420,1393.16,327.45,11397.26,-0.3,0
2026-02-24 21:43:43,ARMGC_212,2.85,199,305,119,50.88,37.84,143.93,0.0,0
2026-02-24 21:45:46,59.98,5999,6255,6034,1370.83,310.74,3.0,0
2026-02-24 21:45:46,ARMGC_246,60.35,5999,6255,6034,1411.3,320.15,19652.08,3.0,0
2026-02-24 21:47:43,ARMGC_212,113.84,8035,7777,8041,1498.86,275.42,27378.5,-0.7,0
2026-02-24 21:50:32,ARMGC_212,105.04,8888,8613,8888,1522.46,291.34,28680.5,1.0,0
2026-02-24 21:53:49,ARMGC_212,25.37,3239,3250,3159,943.95,261.76,6097.49,-0.9,0
2026-02-24 21:53:53,ARMGC_212,3.4,199,219,57,29.29,22.68,82.83,-0.8,0
2026-02-24 21:55:33,ARMGC_212,86.14,10000,10121,9970,1809.22,346.21,38332.0,-0.3,0
2026-02-24 21:59:03,ARMGC_212,45.38,3786,3886,3787,966.96,258.0,11769.34,-1.4,0
2026-02-24 22:00:35,216.17,5999,6138,5999,936.38,172.69,1.2,0
2026-02-24 22:00:35,ARMGC_246,216.15,5999,6134,5999,924.06,169.99,48414.89,1.2,0
2026-02-24 22:01:57,ARMGC_212,42.0,5356,5363,5363,1397.98,331.14,13169.44,0.6,0
2026-02-24 22:02:01,ARMGC_212,2.63,199,225,89,39.96,31.6,87.17,1.0,0
2026-02-24 22:03:15,90.52,5999,6058,6000,1182.23,249.02,232.9,0
2026-02-24 22:03:15,ARMGC_246,90.5,5999,6070,6014,1161.49,244.2,512387.08,232.9,0
2026-02-24 22:05:22,ARMGC_246,8.61,5999,6267,6009,3515.01,1681.88,9943.59,0.8,0
2026-02-24 22:05:22,8.72,5999,6222,6005,3568.48,1711.91,0.9,0
2026-02-24 22:06:18,52.46,5999,6185,2964,489.2,132.37,1.1,0
2026-02-24 22:06:18,ARMGC_246,52.58,5999,6207,2964,489.08,131.74,13133.22,1.1,0
2026-02-24 22:06:55,ARMGC_212,44.0,5324,5111,5318,1243.68,286.92,16843.83,1.2,0
2026-02-24 22:09:10,ARMGC_212,52.38,6560,5311,6602,1190.44,248.56,12364.99,0.3,0
2026-02-24 22:09:13,ARMGC_212,2.49,199,219,107,38.74,32.36,115.17,0.2,0
2026-02-24 22:10:54,ARMGC_246,120.38,5999,6037,5957,1000.75,207.91,30629.21,2.1,0
2026-02-24 22:10:54,120.39,5999,6060,5973,1014.97,210.87,2.1,0
2026-02-24 22:14:30,31.58,5996,5534,6037,1946.85,604.3,2.8,0
2026-02-24 22:14:30,ARMGC_246,31.56,5996,5515,6031,1902.42,586.9,15936.59,2.8,0
2026-02-24 22:14:33,ARMGC_246,2.28,199,217,106,46.17,30.42,72.35,2.7,0
2026-02-24 22:14:33,2.28,199,217,106,46.19,30.57,2.7,0
2026-02-24 22:15:03,ARMGC_212,54.23,6560,6475,6560,1629.72,375.05,18589.3,0.5,0
2026-02-24 22:18:29,ARMGC_246,72.59,5999,1161,5960,603.79,72.57,5117.39,3.0,0
2026-02-24 22:18:29,72.88,5999,1166,5999,749.17,92.41,3.0,0
2026-02-24 22:20:21,ARMGC_212,64.51,7576,5864,7607,1131.5,231.97,15716.72,0.4,0
2026-02-24 22:21:05,90.2,5999,6134,6011,1131.82,244.11,98.3,0
2026-02-24 22:21:05,ARMGC_246,90.6,5999,6138,6006,1176.62,253.49,170894.22,98.3,0
2026-02-24 22:22:41,ARMGC_246,9.12,5999,6231,6017,3650.08,1749.08,10251.51,2.9,0
2026-02-24 22:22:41,9.23,5999,6230,6011,3712.87,1791.56,2.9,0
2026-02-24 22:23:17,32.86,5999,6251,2986,633.08,196.3,3.0,0
2026-02-24 22:23:17,ARMGC_246,32.95,5999,6251,2967,623.29,193.15,11559.36,3.0,0
2026-02-24 22:23:20,2.58,199,273,147,67.26,53.75,3.0,0
36,321.14,3.0,0
2026-02-24 22:24:03,ARMGC_212,77.2,9084,8743,9100,2049.2,460.4,28192.0,-0.3,0
2026-02-24 22:27:47,ARMGC_212,31.7,3778,3854,3736,1009.46,264.66,14099.79,0.1,0
2026-02-24 22:35:33,ARMGC_212,83.19,9660,9257,9685,2226.41,533.09,35070.38,-0.2,0
2026-02-24 22:42:30,ARMGC_212,32.28,9656,9339,9524,3301.56,1020.57,22637.96,0.2,0
2026-02-24 22:43:30,ARMGC_212,46.79,5917,5846,5885,1234.24,266.47,13844.53,0.6,0
2026-02-24 22:46:49,ARMGC_212,66.42,8256,7973,8265,1906.35,419.13,23700.02,0.0,0
2026-02-24 22:46:52,ARMGC_212,2.3,199,243,125,52.61,38.71,111.96,0.1,0
2026-02-24 22:50:29,41.56,5999,6259,6051,1609.02,414.22,2.7,0
2026-02-24 22:50:29,ARMGC_246,41.74,5999,6253,6053,1628.81,419.72,16057.26,2.7,0
2026-02-24 22:50:58,ARMGC_212,131.34,9658,9300,9658,1863.78,387.42,41301.54,0.1,0
2026-02-24 22:56:03,ARMGC_212,48.87,5993,5875,6039,1489.26,332.63,13739.53,0.5,0
2026-02-24 22:57:16,48.65,5999,6257,6024,1443.56,352.39,3.1,0
